Sex;Age;Periodo;Total
Females;75 years old;2013;301
Females;75 years old;2012;293
Females;75 years old;2011;346
Females;75 years old;2010;323
Females;75 years old;2009;302
Females;75 years old;2008;325
Females;76 years old;2021;623
Females;76 years old;2020;378
Females;76 years old;2019;669
Females;76 years old;2018;606
Females;76 years old;2017;522
Females;76 years old;2016;478
Females;76 years old;2015;319
Females;76 years old;2014;295
Females;76 years old;2013;258
Females;76 years old;2012;288
Females;76 years old;2011;273
Females;76 years old;2010;263
Females;76 years old;2009;257
Females;76 years old;2008;307
Females;77 years old;2021;604
Females;77 years old;2020;368
Females;77 years old;2019;587
Females;77 years old;2018;529
Females;77 years old;2017;535
Females;77 years old;2016;384
Females;77 years old;2015;309
Females;77 years old;2014;270
Females;77 years old;2013;269
Females;77 years old;2012;247
Females;77 years old;2011;266
Females;77 years old;2010;240
Females;77 years old;2009;229
Females;77 years old;2008;264
Females;78 years old;2021;497
Females;78 years old;2020;294
Females;78 years old;2019;509
Females;78 years old;2018;502
Females;78 years old;2017;408
Females;78 years old;2016;333
Females;78 years old;2015;279
Females;78 years old;2014;247
Females;78 years old;2013;203
Females;78 years old;2012;209
Females;78 years old;2011;249
Females;78 years old;2010;227
Females;78 years old;2009;190
Females;78 years old;2008;215
Females;79 years old;2021;420
Females;79 years old;2020;270
Females;79 years old;2019;504
Females;79 years old;2018;393
Females;79 years old;2017;378
Females;79 years old;2016;283
Females;79 years old;2015;250
Females;79 years old;2014;218
Females;79 years old;2013;190
Females;79 years old;2012;202
Females;79 years old;2011;214
Females;79 years old;2010;172
Females;79 years old;2009;199
Females;79 years old;2008;208
Females;80 years old;2021;420
Females;80 years old;2020;292
Females;80 years old;2019;414
Females;80 years old;2018;399
Females;80 years old;2017;341
Females;80 years old;2016;277
Females;80 years old;2015;211
Females;80 years old;2014;216
Females;80 years old;2013;178
Females;80 years old;2012;182
Females;80 years old;2011;182
Females;80 years old;2010;165
Females;80 years old;2009;141
Females;80 years old;2008;196
Females;81 years old;2021;343
Females;81 years old;2020;208
Females;81 years old;2019;374
Females;81 years old;2018;354
Females;81 years old;2017;349
Females;81 years old;2016;234
Females;81 years old;2015;192
Females;81 years old;2014;178
Females;81 years old;2013;177
Females;81 years old;2012;136
Females;81 years old;2011;182
Females;81 years old;2010;136
Females;81 years old;2009;131
Females;81 years old;2008;140
Females;82 years old;2021;282
Females;82 years old;2020;193
Females;82 years old;2019;357
Females;82 years old;2018;300
Females;82 years old;2017;259
Females;82 years old;2016;231
Females;82 years old;2015;185
Females;82 years old;2014;159
Females;82 years old;2013;144
Females;82 years old;2012;150
Females;82 years old;2011;157
Females;82 years old;2010;121
Females;82 years old;2009;123
Females;82 years old;2008;123
Females;83 years old;2021;255
Females;83 years old;2020;179
Females;83 years old;2019;281
Females;83 years old;2018;291
Females;83 years old;2017;248
Females;83 years old;2016;204
Females;83 years old;2015;157
Females;83 years old;2014;124
Females;83 years old;2013;146
Females;83 years old;2012;120
Females;83 years old;2011;117
Females;83 years old;2010;102
Females;83 years old;2009;115
Females;83 years old;2008;123
Females;84 years old;2021;225
Females;84 years old;2020;149
Females;84 years old;2019;259
Females;84 years old;2018;240
Females;84 years old;2017;245
Females;84 years old;2016;166
Females;84 years old;2015;151
Females;84 years old;2014;129
Females;84 years old;2013;119
Females;84 years old;2012;84
Females;84 years old;2011;108
Females;84 years old;2010;103
Females;84 years old;2009;82
Females;84 years old;2008;86
Females;85 years old;2021;194
Females;85 years old;2020;132
Females;85 years old;2019;217
Females;85 years old;2018;219
Females;85 years old;2017;174
Females;85 years old;2016;140
Females;85 years old;2015;127
Females;85 years old;2014;112
Females;85 years old;2013;91
Females;85 years old;2012;97
Females;85 years old;2011;71
Females;85 years old;2010;58
Females;85 years old;2009;66
Females;85 years old;2008;90
Females;86 years old;2021;178
Females;86 years old;2020;115
Females;86 years old;2019;200
Females;86 years old;2018;180
Females;86 years old;2017;165
Females;86 years old;2016;146
Females;86 years old;2015;105
Females;86 years old;2014;104
Females;86 years old;2013;73
Females;86 years old;2012;68
Females;86 years old;2011;64
Females;86 years old;2010;72
Females;86 years old;2009;61
Females;86 years old;2008;84
Females;87 years old;2021;166
Females;87 years old;2020;105
Females;87 years old;2019;170
Females;87 years old;2018;169
Females;87 years old;2017;138
Females;87 years old;2016;108
Females;87 years old;2015;102
Females;87 years old;2014;89
Females;87 years old;2013;68
Females;87 years old;2012;71
Females;87 years old;2011;74
Females;87 years old;2010;57
Females;87 years old;2009;61
Females;87 years old;2008;63
Females;88 years old;2021;123
Females;88 years old;2020;74
Females;88 years old;2019;164
Females;88 years old;2018;148
Females;88 years old;2017;110
Females;88 years old;2016;109
Females;88 years old;2015;80
Females;88 years old;2014;73
Females;88 years old;2013;66
Females;88 years old;2012;58
Females;88 years old;2011;56
Females;88 years old;2010;46
Females;88 years old;2009;51
Females;88 years old;2008;50
Females;89 years old;2021;121
Females;89 years old;2020;88
Females;89 years old;2019;128
Females;89 years old;2018;114
Females;89 years old;2017;74
Females;89 years old;2016;79
Females;89 years old;2015;62
Females;89 years old;2014;55
Females;89 years old;2013;57
Females;89 years old;2012;43
Females;89 years old;2011;41
Females;89 years old;2010;51
Females;89 years old;2009;36
Females;89 years old;2008;29
Females;90 years old and over;2021;695
Females;90 years old and over;2020;493
Females;90 years old and over;2019;482
Females;90 years old and over;2018;442
Females;90 years old and over;2017;330
Females;90 years old and over;2016;354
Females;90 years old and over;2015;326
Females;90 years old and over;2014;361
Females;90 years old and over;2013;250
Females;90 years old and over;2012;270
Females;90 years old and over;2011;116
Females;90 years old and over;2010;134
Females;90 years old and over;2009;117
Females;90 years old and over;2008;103
